date,pollution,dew,temp,press,wnd_dir,wnd_spd,snow,rain
2014-10-12 17:00:00,7.0,-4,16.0,1030.0,NW,18.78,0,0
2014-10-12 18:00:00,6.0,-4,16.0,1030.0,NW,23.7,0,0
2014-10-12 19:00:00,7.0,-1,14.0,1030.0,NW,26.83,0,0
2014-10-12 20:00:00,13.0,-1,13.0,1030.0,NW,29.96,0,0
2014-10-12 21:00:00,8.0,0,12.0,1031.0,NW,33.09,0,0
2014-10-12 22:00:00,10.0,0,10.0,1031.0,NW,37.11,0,0
2014-10-12 23:00:00,10.0,-2,10.0,1031.0,NW,40.24,0,0
2014-10-13 00:00:00,7.0,-3,8.0,1031.0,NW,42.03,0,0
2014-10-13 01:00:00,5.0,-3,6.0,1031.0,NW,45.16,0,0
2014-10-13 02:00:00,3.0,-3,6.0,1031.0,NW,48.29,0,0
2014-10-13 03:00:00,3.0,-4,5.0,1030.0,NW,50.08,0,0
2014-10-13 04:00:00,7.0,-4,5.0,1030.0,NW,51.87,0,0
2014-10-13 05:00:00,9.0,-2,3.0,1030.0,NW,53.66,0,0
2014-10-13 06:00:00,7.0,-2,3.0,1030.0,NE,1.79,0,0
2014-10-13 07:00:00,5.0,-2,4.0,1030.0,NW,4.02,0,0
2014-10-13 08:00:00,5.0,-2,11.0,1031.0,NW,5.81,0,0
2014-10-13 09:00:00,7.0,-5,12.0,1031.0,NW,9.83,0,0
2014-10-13 10:00:00,9.0,-8,14.0,1030.0,NW,13.85,0,0
2014-10-13 11:00:00,8.0,-8,15.0,1029.0,NW,17.87,0,0
2014-10-13 12:00:00,9.0,-9,16.0,1027.0,NW,21.0,0,0
2014-10-13 13:00:00,9.0,-10,16.0,1026.0,NW,22.79,0,0
2014-10-13 14:00:00,8.0,-9,17.0,1025.0,cv,1.79,0,0
2014-10-13 15:00:00,10.0,-8,17.0,1024.0,cv,2.68,0,0
2014-10-13 16:00:00,10.0,-8,17.0,1023.0,SE,1.79,0,0
2014-10-13 17:00:00,8.0,-5,15.0,1023.0,SE,3.58,0,0
2014-10-13 18:00:00,13.0,1,11.0,1023.0,SE,4.47,0,0
2014-10-13 19:00:00,24.0,1,9.0,1023.0,SE,6.26,0,0
2014-10-13 20:00:00,35.0,2,7.0,1023.0,cv,0.89,0,0
2014-10-13 21:00:00,35.0,3,7.0,1024.0,cv,1.78,0,0
2014-10-13 22:00:00,51.0,3,6.0,1023.0,cv,2.67,0,0
2014-10-13 23:00:00,59.0,2,5.0,1023.0,cv,3.56,0,0
2014-10-14 00:00:00,61.0,3,5.0,1023.0,cv,4.01,0,0
2014-10-14 01:00:00,47.0,3,5.0,1023.0,NE,0.89,0,0
2014-10-14 02:00:00,42.0,2,4.0,1023.0,cv,0.89,0,0
2014-10-14 03:00:00,45.0,1,4.0,1022.0,NW,3.13,0,0
2014-10-14 04:00:00,47.0,0,4.0,1022.0,NW,4.92,0,0
2014-10-14 05:00:00,33.0,0,3.0,1022.0,NW,6.71,0,0
2014-10-14 06:00:00,20.0,0,4.0,1022.0,cv,0.89,0,0
2014-10-14 07:00:00,25.0,0,4.0,1022.0,NW,1.79,0,0
2014-10-14 08:00:00,22.0,1,8.0,1022.0,NW,4.92,0,0
2014-10-14 09:00:00,17.0,0,11.0,1022.0,NW,6.71,0,0
2014-10-14 10:00:00,26.0,-1,14.0,1021.0,cv,0.89,0,0
2014-10-14 11:00:00,28.0,0,16.0,1021.0,cv,1.78,0,0
2014-10-14 12:00:00,31.0,0,18.0,1020.0,cv,3.57,0,0
2014-10-14 13:00:00,46.0,-1,20.0,1018.0,SE,4.02,0,0
2014-10-14 14:00:00,49.0,0,21.0,1017.0,SE,7.15,0,0
2014-10-14 15:00:00,37.0,0,22.0,1016.0,SE,11.17,0,0
2014-10-14 16:00:00,31.0,-1,21.0,1016.0,SE,15.19,0,0
2014-10-14 17:00:00,31.0,0,20.0,1015.0,SE,18.32,0,0
2014-10-14 18:00:00,54.0,0,19.0,1016.0,SE,21.45,0,0
2014-10-14 19:00:00,67.0,1,18.0,1016.0,SE,26.37,0,0
2014-10-14 20:00:00,75.0,2,16.0,1016.0,SE,30.39,0,0
2014-10-14 21:00:00,88.0,3,17.0,1015.0,cv,3.13,0,0
2014-10-14 22:00:00,114.0,6,10.0,1015.0,cv,4.02,0,0
2014-10-14 23:00:00,128.0,6,9.0,1015.0,cv,4.91,0,0
2014-10-15 00:00:00,141.0,6,8.0,1015.0,cv,5.8,0,0
2014-10-15 01:00:00,149.0,6,8.0,1014.0,cv,6.69,0,0
2014-10-15 02:00:00,149.0,5,6.0,1014.0,NW,0.89,0,0
2014-10-15 03:00:00,125.0,5,6.0,1013.0,cv,0.89,0,0
2014-10-15 04:00:00,92.0,5,6.0,1013.0,cv,1.78,0,0
2014-10-15 05:00:00,110.0,4,5.0,1013.0,cv,2.67,0,0
2014-10-15 06:00:00,89.0,4,5.0,1013.0,NW,1.79,0,0
2014-10-15 07:00:00,84.0,5,7.0,1013.0,cv,0.89,0,0
2014-10-15 08:00:00,95.0,6,11.0,1014.0,NW,1.79,0,0
2014-10-15 09:00:00,62.0,5,13.0,1014.0,NE,1.79,0,0
2014-10-15 10:00:00,23.0,-2,21.0,1014.0,NW,9.83,0,0
2014-10-15 11:00:00,11.0,-2,21.0,1014.0,NW,18.77,0,0
2014-10-15 12:00:00,13.0,-2,21.0,1014.0,NW,28.6,0,0
2014-10-15 13:00:00,9.0,-2,22.0,1014.0,NW,37.54,0,0
2014-10-15 14:00:00,12.0,-5,23.0,1014.0,NW,48.72,0,0
2014-10-15 15:00:00,9.0,-8,23.0,1014.0,NW,58.55,0,0
2014-10-15 16:00:00,8.0,-11,22.0,1015.0,NW,67.49,0,0
2014-10-15 17:00:00,9.0,-9,20.0,1016.0,NW,76.43,0,0
2014-10-15 18:00:00,8.0,-8,17.0,1017.0,NW,85.37,0,0
2014-10-15 19:00:00,7.0,-11,17.0,1018.0,NW,94.31,0,0
2014-10-15 20:00:00,16.0,-9,15.0,1020.0,NW,100.12,0,0
2014-10-15 21:00:00,20.0,-8,13.0,1021.0,NW,103.25,0,0
2014-10-15 22:00:00,17.0,-6,12.0,1021.0,NE,1.79,0,0
2014-10-15 23:00:00,20.0,-3,9.0,1021.0,cv,0.89,0,0
2014-10-16 00:00:00,40.0,-1,7.0,1022.0,cv,1.78,0,0
2014-10-16 01:00:00,27.0,-2,7.0,1022.0,SE,1.79,0,0
2014-10-16 02:00:00,27.0,0,5.0,1022.0,cv,0.89,0,0
2014-10-16 03:00:00,29.0,1,5.0,1022.0,cv,1.78,0,0
2014-10-16 04:00:00,31.0,0,4.0,1022.0,cv,2.67,0,0
2014-10-16 05:00:00,37.0,0,4.0,1023.0,cv,3.56,0,0
2014-10-16 06:00:00,36.0,1,3.0,1023.0,cv,4.01,0,0
2014-10-16 07:00:00,43.0,1,3.0,1024.0,cv,4.9,0,0
2014-10-16 08:00:00,44.0,2,10.0,1025.0,cv,5.79,0,0
2014-10-16 09:00:00,44.0,1,13.0,1025.0,cv,6.68,0,0
2014-10-16 10:00:00,25.0,1,16.0,1024.0,cv,7.57,0,0
2014-10-16 11:00:00,17.0,-5,19.0,1023.0,SE,4.92,0,0
2014-10-16 12:00:00,17.0,-6,20.0,1022.0,SE,9.84,0,0
2014-10-16 13:00:00,27.0,-6,21.0,1020.0,SE,16.99,0,0
2014-10-16 14:00:00,29.0,-6,21.0,1019.0,SE,24.14,0,0
2014-10-16 15:00:00,29.0,-6,22.0,1018.0,SE,31.29,0,0
2014-10-16 16:00:00,36.0,-5,21.0,1018.0,SE,38.44,0,0
2014-10-16 17:00:00,59.0,-4,20.0,1018.0,SE,44.25,0,0
2014-10-16 18:00:00,59.0,-2,15.0,1018.0,SE,47.38,0,0
2014-10-16 19:00:00,57.0,-1,15.0,1018.0,SE,50.51,0,0
2014-10-16 20:00:00,55.0,-1,13.0,1018.0,SE,53.64,0,0
2014-10-16 21:00:00,60.0,0,13.0,1018.0,SE,55.43,0,0
2014-10-16 22:00:00,70.0,3,9.0,1018.0,cv,0.89,0,0
2014-10-16 23:00:00,80.0,3,8.0,1018.0,SE,1.79,0,0
2014-10-17 00:00:00,85.0,3,8.0,1018.0,cv,0.89,0,0
2014-10-17 01:00:00,88.0,3,8.0,1017.0,cv,1.78,0,0
2014-10-17 02:00:00,91.0,2,5.0,1017.0,NW,0.89,0,0
2014-10-17 03:00:00,98.0,4,6.0,1017.0,cv,0.45,0,0
2014-10-17 04:00:00,103.0,4,5.0,1016.0,NW,0.89,0,0
2014-10-17 05:00:00,101.0,3,4.0,1017.0,NW,2.68,0,0
2014-10-17 06:00:00,98.0,3,6.0,1016.0,NW,3.57,0,0
2014-10-17 07:00:00,99.0,4,6.0,1017.0,cv,0.89,0,0
2014-10-17 08:00:00,95.0,5,9.0,1017.0,NW,0.89,0,0
2014-10-17 09:00:00,76.0,3,13.0,1018.0,NW,2.68,0,0
2014-10-17 10:00:00,80.0,3,15.0,1017.0,NW,4.47,0,0
2014-10-17 11:00:00,87.0,3,18.0,1017.0,cv,0.89,0,0
2014-10-17 12:00:00,87.0,4,20.0,1016.0,cv,2.68,0,0
2014-10-17 13:00:00,82.0,3,22.0,1015.0,cv,4.47,0,0
2014-10-17 14:00:00,105.0,3,23.0,1014.0,SE,3.13,0,0
2014-10-17 15:00:00,116.0,4,24.0,1014.0,SE,6.26,0,0
2014-10-17 16:00:00,103.0,4,23.0,1014.0,SE,10.28,0,0
2014-10-17 17:00:00,109.0,5,22.0,1014.0,SE,14.3,0,0
2014-10-17 18:00:00,118.0,7,16.0,1014.0,cv,0.89,0,0
2014-10-17 19:00:00,127.0,8,13.0,1015.0,SE,1.79,0,0
2014-10-17 20:00:00,144.0,8,15.0,1015.0,SE,3.58,0,0
2014-10-17 21:00:00,189.0,8,13.0,1016.0,SE,4.47,0,0
2014-10-17 22:00:00,190.0,7,13.0,1016.0,cv,0.89,0,0
2014-10-17 23:00:00,225.0,8,11.0,1017.0,cv,1.78,0,0
2014-10-18 00:00:00,211.0,8,10.0,1017.0,NW,0.89,0,0
2014-10-18 01:00:00,197.0,7,11.0,1017.0,NW,2.68,0,0
2014-10-18 02:00:00,200.0,7,9.0,1017.0,NE,1.79,0,0
2014-10-18 03:00:00,197.0,6,9.0,1017.0,NW,1.79,0,0
2014-10-18 04:00:00,193.0,6,8.0,1016.0,cv,0.89,0,0
2014-10-18 05:00:00,180.0,6,8.0,1017.0,NW,1.79,0,0
2014-10-18 06:00:00,117.0,6,8.0,1017.0,NW,3.58,0,0
2014-10-18 07:00:00,110.0,5,8.0,1018.0,NW,5.37,0,0
2014-10-18 08:00:00,111.0,7,11.0,1018.0,NW,8.5,0,0
2014-10-18 09:00:00,94.0,7,14.0,1019.0,NE,1.79,0,0
2014-10-18 10:00:00,112.0,7,17.0,1018.0,cv,0.89,0,0
2014-10-18 11:00:00,110.0,8,20.0,1018.0,cv,1.78,0,0
2014-10-18 12:00:00,155.0,8,22.0,1017.0,cv,2.67,0,0
2014-10-18 13:00:00,186.0,8,23.0,1016.0,cv,4.46,0,0
2014-10-18 14:00:00,194.0,8,24.0,1015.0,cv,5.35,0,0
2014-10-18 15:00:00,210.0,8,24.0,1014.0,SE,3.13,0,0
2014-10-18 16:00:00,215.0,8,23.0,1015.0,SE,6.26,0,0
2014-10-18 17:00:00,230.0,10,21.0,1014.0,SE,8.05,0,0
2014-10-18 18:00:00,239.0,12,17.0,1015.0,NE,0.89,0,0
2014-10-18 19:00:00,272.0,12,15.0,1015.0,NE,1.78,0,0
2014-10-18 20:00:00,296.0,11,14.0,1015.0,SE,0.89,0,0
2014-10-18 21:00:00,315.0,11,13.0,1016.0,SE,1.78,0,0
2014-10-18 22:00:00,357.0,11,13.0,1016.0,cv,0.89,0,0
2014-10-18 23:00:00,382.0,12,14.0,1016.0,cv,1.34,0,0
2014-10-19 00:00:00,406.0,11,14.0,1015.0,cv,2.23,0,0
2014-10-19 01:00:00,405.0,11,15.0,1015.0,cv,4.02,0,0
2014-10-19 02:00:00,389.0,12,14.0,1015.0,NE,0.89,0,0
2014-10-19 03:00:00,397.0,12,14.0,1014.0,SE,0.89,0,0
2014-10-19 04:00:00,413.0,12,13.0,1014.0,cv,0.89,0,0
2014-10-19 05:00:00,373.0,12,13.0,1014.0,NE,0.89,0,0
2014-10-19 06:00:00,362.0,12,13.0,1014.0,cv,0.89,0,0
2014-10-19 07:00:00,356.0,11,13.0,1014.0,cv,1.78,0,0
2014-10-19 08:00:00,344.0,12,15.0,1015.0,SE,1.79,0,0
2014-10-19 09:00:00,352.0,12,16.0,1015.0,cv,0.89,0,0
2014-10-19 10:00:00,357.0,12,17.0,1015.0,SE,1.79,0,0
2014-10-19 11:00:00,353.0,12,18.0,1015.0,SE,3.58,0,0
2014-10-19 12:00:00,292.0,11,20.0,1014.0,SE,6.71,0,0
2014-10-19 13:00:00,213.0,11,20.0,1014.0,SE,10.73,0,0
2014-10-19 14:00:00,210.0,12,20.0,1013.0,SE,13.86,0,0
2014-10-19 15:00:00,183.0,12,20.0,1013.0,SE,16.99,0,0
2014-10-19 16:00:00,161.0,12,20.0,1013.0,SE,20.12,0,0
2014-10-19 17:00:00,153.0,12,19.0,1013.0,SE,21.91,0,0
2014-10-19 18:00:00,169.0,13,16.0,1014.0,NE,0.89,0,0
2014-10-19 19:00:00,196.0,13,17.0,1014.0,cv,0.89,0,0
2014-10-19 20:00:00,200.0,13,16.0,1015.0,SE,0.89,0,0
2014-10-19 21:00:00,197.0,13,16.0,1015.0,SE,2.68,0,0
2014-10-19 22:00:00,178.0,13,16.0,1015.0,SE,5.81,0,0
2014-10-19 23:00:00,161.0,13,16.0,1016.0,SE,7.6,0,0
2014-10-20 00:00:00,161.0,13,16.0,1016.0,SE,9.39,0,0
2014-10-20 01:00:00,166.0,13,15.0,1016.0,SE,10.28,0,0
2014-10-20 02:00:00,171.0,13,15.0,1016.0,SE,12.07,0,0
2014-10-20 03:00:00,177.0,12,13.0,1015.0,NE,0.89,0,0
2014-10-20 04:00:00,177.0,12,12.0,1015.0,NE,1.78,0,0
2014-10-20 05:00:00,189.0,11,11.0,1016.0,cv,0.89,0,0
2014-10-20 06:00:00,187.0,11,11.0,1016.0,cv,1.78,0,0
2014-10-20 07:00:00,192.0,12,12.0,1017.0,SE,0.89,0,0
2014-10-20 08:00:00,203.0,12,13.0,1017.0,cv,0.89,0,0
2014-10-20 09:00:00,234.0,14,14.0,1018.0,cv,1.78,0,0
2014-10-20 10:00:00,261.0,12,17.0,1018.0,NE,4.02,0,0
2014-10-20 11:00:00,265.0,13,16.0,1018.0,SE,4.92,0,0
2014-10-20 12:00:00,268.0,13,16.0,1018.0,SE,8.94,0,0
2014-10-20 13:00:00,285.0,13,16.0,1018.0,SE,12.96,0,0
2014-10-20 14:00:00,264.0,14,17.0,1018.0,SE,14.75,0,0
2014-10-20 15:00:00,253.0,13,18.0,1018.0,SE,16.54,0,0
2014-10-20 16:00:00,0.0,13,17.0,1018.0,SE,18.33,0,0
2014-10-20 17:00:00,239.0,13,17.0,1018.0,SE,20.12,0,0
2014-10-20 18:00:00,256.0,13,15.0,1020.0,cv,0.45,0,0
2014-10-20 19:00:00,253.0,13,15.0,1021.0,SE,0.89,0,0
2014-10-20 20:00:00,262.0,13,16.0,1022.0,SE,2.68,0,0
2014-10-20 21:00:00,239.0,13,15.0,1022.0,SE,4.47,0,0
2014-10-20 22:00:00,143.0,10,15.0,1023.0,SE,7.6,0,0
2014-10-20 23:00:00,71.0,9,14.0,1023.0,SE,9.39,0,0
2014-10-21 00:00:00,61.0,7,14.0,1024.0,SE,12.52,0,0
2014-10-21 01:00:00,34.0,7,13.0,1024.0,SE,14.31,0,0
2014-10-21 02:00:00,36.0,6,13.0,1025.0,SE,15.2,0,0
2014-10-21 03:00:00,33.0,6,12.0,1024.0,SE,16.09,0,0
2014-10-21 04:00:00,31.0,3,12.0,1024.0,SE,19.22,0,0
2014-10-21 05:00:00,24.0,2,12.0,1024.0,SE,20.11,0,0
2014-10-21 06:00:00,31.0,1,12.0,1024.0,SE,21.9,0,0
2014-10-21 07:00:00,38.0,0,12.0,1025.0,SE,25.03,0,0
2014-10-21 08:00:00,38.0,-2,13.0,1026.0,SE,28.16,0,0
2014-10-21 09:00:00,38.0,-3,13.0,1026.0,SE,31.29,0,0
2014-10-21 10:00:00,38.0,-2,13.0,1026.0,SE,34.42,0,0
2014-10-21 11:00:00,36.0,-3,13.0,1026.0,SE,37.55,0,0
2014-10-21 12:00:00,38.0,-4,14.0,1026.0,SE,40.68,0,0
2014-10-21 13:00:00,37.0,-3,14.0,1025.0,SE,42.47,0,0
2014-10-21 14:00:00,36.0,-3,15.0,1024.0,cv,1.79,0,0
2014-10-21 15:00:00,35.0,-4,15.0,1023.0,SE,4.02,0,0
2014-10-21 16:00:00,33.0,-3,15.0,1023.0,SE,7.15,0,0
2014-10-21 17:00:00,41.0,-3,13.0,1023.0,SE,8.94,0,0
2014-10-21 18:00:00,38.0,0,10.0,1023.0,cv,0.89,0,0
2014-10-21 19:00:00,51.0,3,9.0,1024.0,cv,1.78,0,0
2014-10-21 20:00:00,67.0,2,8.0,1024.0,SE,0.89,0,0
2014-10-21 21:00:00,84.0,3,7.0,1024.0,SE,2.68,0,0
2014-10-21 22:00:00,91.0,2,8.0,1025.0,SE,4.47,0,0
2014-10-21 23:00:00,97.0,3,6.0,1025.0,NE,0.89,0,0
2014-10-22 00:00:00,60.0,3,6.0,1025.0,cv,0.89,0,0
2014-10-22 01:00:00,50.0,3,7.0,1024.0,cv,1.78,0,0
2014-10-22 02:00:00,47.0,3,6.0,1024.0,cv,2.67,0,0
2014-10-22 03:00:00,52.0,4,7.0,1024.0,NE,0.89,0,0
2014-10-22 04:00:00,73.0,4,7.0,1024.0,cv,0.89,0,0
2014-10-22 05:00:00,111.0,3,8.0,1024.0,cv,1.78,0,0
2014-10-22 06:00:00,104.0,3,8.0,1024.0,cv,2.67,0,0
2014-10-22 07:00:00,90.0,3,8.0,1024.0,cv,3.12,0,0
2014-10-22 08:00:00,84.0,3,9.0,1025.0,cv,4.01,0,0
2014-10-22 09:00:00,79.0,2,10.0,1025.0,cv,4.9,0,0
2014-10-22 10:00:00,83.0,3,10.0,1024.0,cv,5.79,0,0
2014-10-22 11:00:00,92.0,4,11.0,1024.0,cv,6.68,0,0
2014-10-22 12:00:00,104.0,5,11.0,1023.0,SE,1.79,0,0
2014-10-22 13:00:00,100.0,6,12.0,1022.0,SE,3.58,0,0
2014-10-22 14:00:00,101.0,6,13.0,1021.0,SE,6.71,0,0
2014-10-22 15:00:00,86.0,6,13.0,1021.0,SE,9.84,0,0
2014-10-22 16:00:00,85.0,7,13.0,1020.0,SE,11.63,0,0
2014-10-22 17:00:00,83.0,7,12.0,1020.0,SE,13.42,0,0
2014-10-22 18:00:00,97.0,6,12.0,1020.0,NE,1.79,0,0
2014-10-22 19:00:00,117.0,7,12.0,1020.0,NE,3.58,0,0
2014-10-22 20:00:00,124.0,7,12.0,1020.0,cv,0.89,0,0
2014-10-22 21:00:00,127.0,7,12.0,1020.0,cv,1.78,0,0
2014-10-22 22:00:00,132.0,7,11.0,1020.0,cv,2.23,0,0
2014-10-22 23:00:00,130.0,7,12.0,1019.0,cv,2.68,0,0
2014-10-23 00:00:00,126.0,8,12.0,1019.0,NE,0.89,0,0
2014-10-23 01:00:00,119.0,8,11.0,1019.0,cv,0.89,0,0
2014-10-23 02:00:00,108.0,7,12.0,1018.0,SE,0.89,0,0
2014-10-23 03:00:00,108.0,7,11.0,1018.0,cv,0.89,0,0
2014-10-23 04:00:00,102.0,8,11.0,1017.0,NW,0.89,0,0
2014-10-23 05:00:00,110.0,8,11.0,1017.0,NW,1.78,0,0
2014-10-23 06:00:00,113.0,8,11.0,1017.0,cv,0.89,0,0
2014-10-23 07:00:00,108.0,8,12.0,1017.0,cv,1.78,0,0
2014-10-23 08:00:00,116.0,8,12.0,1017.0,NE,1.79,0,0
2014-10-23 09:00:00,130.0,7,13.0,1017.0,NW,3.13,0,0
2014-10-23 10:00:00,134.0,7,14.0,1016.0,NE,1.79,0,0
2014-10-23 11:00:00,136.0,7,15.0,1016.0,cv,0.89,0,0
2014-10-23 12:00:00,145.0,7,15.0,1015.0,cv,1.78,0,0
2014-10-23 13:00:00,149.0,7,16.0,1014.0,cv,2.67,0,0
2014-10-23 14:00:00,133.0,8,16.0,1013.0,cv,3.56,0,0
2014-10-23 15:00:00,143.0,8,16.0,1012.0,SE,1.79,0,0
2014-10-23 16:00:00,149.0,8,16.0,1012.0,SE,3.58,0,0
2014-10-23 17:00:00,164.0,8,14.0,1012.0,SE,5.37,0,0
2014-10-23 18:00:00,170.0,9,13.0,1012.0,cv,0.45,0,0
2014-10-23 19:00:00,174.0,9,12.0,1013.0,cv,1.34,0,0
2014-10-23 20:00:00,191.0,9,10.0,1013.0,cv,2.23,0,0
2014-10-23 21:00:00,196.0,9,9.0,1013.0,SE,0.89,0,0
2014-10-23 22:00:00,195.0,8,9.0,1013.0,SE,1.78,0,0
2014-10-23 23:00:00,214.0,8,9.0,1013.0,NE,0.89,0,0
2014-10-24 00:00:00,227.0,8,9.0,1012.0,NW,0.89,0,0
2014-10-24 01:00:00,217.0,9,10.0,1012.0,cv,0.89,0,0
2014-10-24 02:00:00,195.0,8,9.0,1012.0,NW,1.79,0,0
2014-10-24 03:00:00,183.0,8,9.0,1012.0,NW,3.58,0,0
2014-10-24 04:00:00,179.0,8,8.0,1012.0,NW,5.37,0,0
2014-10-24 05:00:00,191.0,7,8.0,1012.0,NW,7.16,0,0
2014-10-24 06:00:00,178.0,7,8.0,1012.0,NW,8.95,0,0
2014-10-24 07:00:00,183.0,7,8.0,1012.0,NW,10.74,0,0
2014-10-24 08:00:00,185.0,8,10.0,1012.0,NW,12.53,0,0
2014-10-24 09:00:00,192.0,9,12.0,1013.0,NW,15.66,0,0
2014-10-24 10:00:00,199.0,10,14.0,1013.0,NW,18.79,0,0
2014-10-24 11:00:00,231.0,11,16.0,1012.0,cv,0.89,0,0
2014-10-24 12:00:00,253.0,12,17.0,1011.0,cv,1.78,0,0
2014-10-24 13:00:00,281.0,12,17.0,1010.0,cv,2.67,0,0
2014-10-24 14:00:00,294.0,12,18.0,1010.0,SE,1.79,0,0
2014-10-24 15:00:00,317.0,12,17.0,1009.0,SE,3.58,0,0
2014-10-24 16:00:00,318.0,12,17.0,1009.0,SE,5.37,0,0
2014-10-24 17:00:00,323.0,12,15.0,1010.0,SE,6.26,0,0
2014-10-24 18:00:00,339.0,11,13.0,1011.0,NE,0.89,0,0
2014-10-24 19:00:00,341.0,12,13.0,1011.0,cv,0.45,0,0
2014-10-24 20:00:00,346.0,11,12.0,1011.0,NE,0.89,0,0
2014-10-24 21:00:00,356.0,10,10.0,1012.0,cv,0.89,0,0
2014-10-24 22:00:00,383.0,10,11.0,1011.0,NE,0.89,0,0
2014-10-24 23:00:00,363.0,10,11.0,1011.0,cv,0.45,0,0
2014-10-25 00:00:00,381.0,10,11.0,1012.0,cv,0.9,0,0
2014-10-25 01:00:00,352.0,10,10.0,1012.0,NW,1.79,0,0
2014-10-25 02:00:00,319.0,9,10.0,1012.0,NW,3.58,0,0
2014-10-25 03:00:00,310.0,10,10.0,1011.0,NE,0.89,0,0
2014-10-25 04:00:00,331.0,9,9.0,1011.0,NW,1.79,0,0
2014-10-25 05:00:00,332.0,8,8.0,1011.0,NW,3.58,0,0
2014-10-25 06:00:00,315.0,8,9.0,1011.0,NW,5.37,0,0
2014-10-25 07:00:00,312.0,10,10.0,1011.0,NW,7.16,0,0
2014-10-25 08:00:00,310.0,11,12.0,1012.0,NW,10.29,0,0
2014-10-25 09:00:00,324.0,11,13.0,1012.0,NW,12.08,0,0
2014-10-25 10:00:00,330.0,12,14.0,1012.0,NW,13.87,0,0
2014-10-25 11:00:00,324.0,13,16.0,1012.0,cv,0.89,0,0
2014-10-25 12:00:00,331.0,12,17.0,1011.0,cv,1.78,0,0
2014-10-25 13:00:00,346.0,13,18.0,1011.0,SE,1.79,0,0
2014-10-25 14:00:00,352.0,13,19.0,1010.0,SE,3.58,0,0
2014-10-25 15:00:00,376.0,13,19.0,1010.0,SE,5.37,0,0
2014-10-25 16:00:00,402.0,13,19.0,1010.0,SE,7.16,0,0
2014-10-25 17:00:00,423.0,13,17.0,1010.0,SE,8.05,0,0
2014-10-25 18:00:00,440.0,13,15.0,1011.0,cv,0.89,0,0
2014-10-25 19:00:00,449.0,12,13.0,1011.0,SE,0.89,0,0
2014-10-25 20:00:00,472.0,14,15.0,1012.0,SE,2.68,0,0
2014-10-25 21:00:00,453.0,12,13.0,1012.0,cv,0.89,0,0
2014-10-25 22:00:00,413.0,12,12.0,1013.0,cv,1.78,0,0
2014-10-25 23:00:00,396.0,13,13.0,1014.0,cv,2.67,0,0
2014-10-26 00:00:00,395.0,13,13.0,1014.0,NW,1.79,0,0
2014-10-26 01:00:00,379.0,13,13.0,1015.0,NW,3.58,0,0
2014-10-26 02:00:00,341.0,12,12.0,1016.0,NW,6.71,0,0
2014-10-26 03:00:00,312.0,10,10.0,1016.0,NW,10.73,0,0
2014-10-26 04:00:00,257.0,9,11.0,1017.0,NE,1.79,0,0
2014-10-26 05:00:00,183.0,3,14.0,1019.0,NW,4.02,0,0
2014-10-26 06:00:00,39.0,0,14.0,1020.0,NW,9.83,0,0
2014-10-26 07:00:00,16.0,-2,14.0,1022.0,NE,7.15,0,0
2014-10-26 08:00:00,14.0,-4,14.0,1025.0,NE,12.96,0,0
2014-10-26 09:00:00,16.0,-4,14.0,1026.0,NE,20.11,0,0
2014-10-26 10:00:00,10.0,-8,15.0,1027.0,NE,28.16,0,0
2014-10-26 11:00:00,10.0,-9,16.0,1027.0,NE,35.31,0,0
2014-10-26 12:00:00,9.0,-12,16.0,1027.0,NE,43.36,0,0
2014-10-26 13:00:00,7.0,-11,16.0,1026.0,NE,49.17,0,0
2014-10-26 14:00:00,9.0,-13,17.0,1026.0,NE,54.09,0,0
2014-10-26 15:00:00,9.0,-11,18.0,1026.0,NE,58.11,0,0
2014-10-26 16:00:00,10.0,-14,17.0,1026.0,NE,62.13,0,0
2014-10-26 17:00:00,8.0,-12,16.0,1026.0,NE,65.26,0,0
2014-10-26 18:00:00,9.0,-12,14.0,1027.0,NE,68.39,0,0
2014-10-26 19:00:00,17.0,-13,14.0,1027.0,NE,72.41,0,0
2014-10-26 20:00:00,15.0,-13,13.0,1028.0,NW,4.92,0,0
2014-10-26 21:00:00,15.0,-13,12.0,1029.0,NE,4.02,0,0
2014-10-26 22:00:00,12.0,-12,9.0,1030.0,NE,7.15,0,0
2014-10-26 23:00:00,9.0,-13,10.0,1031.0,NE,11.17,0,0
2014-10-27 00:00:00,10.0,-14,11.0,1031.0,NE,15.19,0,0
2014-10-27 01:00:00,9.0,-15,10.0,1032.0,NE,19.21,0,0
2014-10-27 02:00:00,12.0,-13,9.0,1032.0,NE,22.34,0,0
2014-10-27 03:00:00,9.0,-13,9.0,1032.0,NE,25.47,0,0
2014-10-27 04:00:00,13.0,-11,8.0,1032.0,NE,27.26,0,0
2014-10-27 05:00:00,14.0,-9,6.0,1032.0,cv,0.89,0,0
2014-10-27 06:00:00,12.0,-5,3.0,1033.0,cv,1.34,0,0
2014-10-27 07:00:00,24.0,-5,3.0,1033.0,cv,2.23,0,0
2014-10-27 08:00:00,23.0,-7,8.0,1034.0,cv,3.12,0,0
2014-10-27 09:00:00,31.0,-10,10.0,1034.0,cv,4.01,0,0
2014-10-27 10:00:00,57.0,-9,11.0,1034.0,cv,5.8,0,0
2014-10-27 11:00:00,43.0,-11,13.0,1034.0,cv,7.59,0,0
